PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
A prática pedagógica na Educação Infantil: reflexão e mediação,2008,2010,PESQUISA,"['Maritza Maciel Castrillon Maldonado', 'Maria Izete de Oliveira', 'RINALDA SOUZA CARLO']","['NAO', 'SIM', 'NAO']"
Entre espaços-tempos na educação infantil: cronos e áion/rotina e ritmo,2012,2014,PESQUISA,['Maritza Maciel Castrillon Maldonado'],['SIM']
Artefatos Culturais e Sociedade Contemporânea: estudos sobre discursos como território de produção de significados e constituição de subjetividades,2002,2004,PESQUISA,"['Maritza Maciel Castrillon Maldonado', 'JOAO DE DEUS DOS SANTOS', 'Jocinete das Graças Figueiredo', 'Ailon do Vale Simon']","['SIM', 'NAO', 'NAO', 'NAO']"
Cotidiano da cidade de Cáceres através da memória de um imigrante espanhol,1996,1998,PESQUISA,['Maritza Maciel Castrillon Maldonado'],['SIM']
"IMAGENS E SONS COMO INTERCESSORES PARA PENSAR INFÂNCIAS E DIFERENÇA: PROBLEMATIZANDO A EDUCAÇÃO, O COTIDIANO DA ESCOLA E O CURRÍCULO",2016,ATUAL,PESQUISA,"['Maritza Maciel Castrillon Maldonado', 'JOAO DE DEUS DOS SANTOS', 'Naiara Cassia dos Santos', 'Luana dos Santos Nogueira Garcia', 'ROSILENE LOPES', 'DIMAS SANTANA NEVES', 'RODRIGO ALVES BANDEIRA', 'SUELY SIQUEIRA', 'KASSIA AUXILIADORA FILIAGI GREGORY', 'AILON DO VALE SIMÃO', 'WALLACE DOS SANTOS VIEIRA', 'NAINE TERENA DE JESUS']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Currículo e Prática Educativa escolar na Contemporaneidade,2012,2015,PESQUISA,"['Maritza Maciel Castrillon Maldonado', 'JOAO DE DEUS DOS SANTOS', 'Jocinete das Graças Figueiredo']","['SIM', 'NAO', 'NAO']"
"REDES EDUCATIVAS, FLUXOS CULTURAIS E TRABALHO DOCENTE O CASO DO CINEMA, SUAS IMAGENS E SONS",2012,ATUAL,PESQUISA,"['Maritza Maciel Castrillon Maldonado', 'Nilda Alves', 'Nívea Maria da Silva Andrade', 'Alessandra Barbosa Nunes Caldas', 'Rebeca Brandão Rosa', 'Antônio Eugênio do Nascimento']","['NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
