TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Gestão democrática: uma proposta para Cuiabá,1993,Italiano,VAZIO,"['Maria do Horto Salles Tiellet', 'Carlos Alberto Reyes Maldonado', 'Leila Salomão Jacob Bisinoto', 'Silvio Aparecido Fidelis', 'Zilda Pereira Leite Campos']","['1', '2', '3', '4', '5']",['1']
