PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
Pesquisa do Sistema Socioeducativo do Estado de Mato Grosso,2008,2009,PESQUISA,"['Evanil de Almeida Cardoso', 'CUYABANO, Emilia Darci de S.', 'Rosalva Pereira Alencar', 'Aguinaldo Rodrigues da Silva', 'Elisa Maria Jorge da Cunha']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
PROJETO DE EXTENSÃO INTEGRAÇÃO AABB COMUNIDADE,2009,2009,EXTENSAO,"['Evanil de Almeida Cardoso', 'Jocinete das Graças Figueiredo']","['SIM', 'NAO']"
Matemática nas séries inicias: diagnóstico e perspectiva para a prática pedagógica,2009,2010,PESQUISA,"['Evanil de Almeida Cardoso', 'Marta Maria Pontin Darsie', 'CUYABANO, Emilia Darci de S.', 'Francesco Sebatore de Oliveira']","['SIM', 'NAO', 'NAO', 'NAO']"
