TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
HEURÍSTICAS NA MATEMÁTICA,2008,Português,Editora UNEMAT,"['Ailon do Vale Simão', 'DIAS, Claudeir']","['1', '2']",['1']
