PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
VAZIO,2006,2006,OUTRA,['Maurecilde Lemes da Silva Santana'],['SIM']
Projeto Grupo de Estudos em Processos Eduacionais da Educação Básica de Mato Grosso - GEPEEB,2013,2014,PESQUISA,"['Maurecilde Lemes da Silva Santana', 'Lucimeire da Silva Furlaneto', 'Kilwangy Kya Kapitango-A-Samba', 'Kleber Gonçalves Bignarde']","['SIM', 'NAO', 'NAO', 'NAO']"
O Processo de Alfabetização e Letramento no contexto do Sistema Integrado de Gestão da Grosso,2011,2013,PESQUISA,"['Maurecilde Lemes da Silva Santana', 'Ana Arlinda de Oliveira']","['SIM', 'NAO']"
Contextos Educativos da Infância,2008,ATUAL,PESQUISA,"['Maurecilde Lemes da Silva Santana', 'Evanil de Almeida Cardoso', 'Rinalda Bezerra Carlos', 'Ana Sebastiana Monteiro Ribeiro', 'Andréa Lemes Lustig', 'Cleide Aparecida Ferreira da Silva Gusmão', 'Dinairan Dantas Souza', 'Eulene Vieira Moraes', 'Maria José Landivar de Figueiredo Barbosa', 'Renata Cristina de Lacerda Cintra Batista do Nascimento', 'Waghma Fabiana Borges Rodrigues']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Pré-vestibular Tereza de Benguela: construindo e ampliando oportunidades de acesso ao nível superior,2016,ATUAL,EXTENSAO,"['Maurecilde Lemes da Silva Santana', 'Vanusa Aparecida de Almeida']","['SIM', 'NAO']"
Programa Institucional de Bolsa de Iniciação à Docência - PIBID,2018,ATUAL,EXTENSAO,['Maurecilde Lemes da Silva Santana'],['SIM']
Comissão Coordenadora de Avaliação do Plano Municipal de Educação de Cáceres-MT,2017,ATUAL,OUTRA,"['Maurecilde Lemes da Silva Santana', 'Nilza Helena Rodrigues Egues', 'Eliete da Silva', 'Sueli Aparecida S. Silva']","['SIM', 'NAO', 'NAO', 'NAO']"
Comissão Coordenadora de Avaliação do Plano Municipal de Educação de Cáceres-MT,2017,ATUAL,OUTRA,"['Maurecilde Lemes da Silva Santana', 'Nilza Helena Rodrigues Egues', 'Eliete da Silva', 'Sueli Aparecida S. Silva']","['SIM', 'NAO', 'NAO', 'NAO']"
