TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
O estagio interdisciplinar no processo de formaçao docente,2008,Português,VAZIO,"['Irton Milanesi', 'Leticia Ema Cappi Aguiar', 'Ligia Cappi Manzini', 'Maria Stefani Rocha']","['1', '2', '3', '4']",['3']
