ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
6764551108834170,Ailon do Vale Simão,Simão,"SIMÃO, A. V.",Barreiras,BA,"Possui graduação em Pedagogia pela Fundação Universidade do Estado de Mato Grosso (1994), graduação em Direito pela Fundação Universidade do Estado de Mato Grosso (1994), graduação em Teologia - Seminário Presbiteriano Brasil Central (1989) e mestrado em Educação pela Universidade Federal do Rio Grande do Sul (2001). Atualmente é professor Doutor da Fundação Universidade do Estado de Mato Grosso.",21-10-2017
