TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK
"Comportamento de Leguminosas (Adesmia, Lotus, Trifolium) em Mistura com Festuca",2002,,Português,Revista Brasileira de Zootecnia / Brazilian Journal of Animal Science,B1,1516-3598,"['Simone Meredith Scheffer-Basso', 'Marice Cristine Vendruscolo', 'Karinne Baréa', 'Rubens Cássio Benincá', 'Ricardo Lubenow', 'Dileta Cechetti']","['1', '2', '3', '4', '5', '6']",['2']
"Desempenho de Leguminosas Nativas (Adesmia) e Exóticas (Lotus, Trifolium) em Função do Estádio Fenológico no Primeiro Corte",2005,,Português,Revista Brasileira de Zootecnia,XX,-,"['Simone Meredith Scheffer-Basso', 'Marice Cristine Vendruscolo', 'Dileta Cechetti']","['1', '2', '3']",['2']
Desenvolvimento de mudas de pinhão manso sob diferentes doses de cama de frango no substrato,2011,,Português,Revista Verde de Agroecologia e Desenvolvimento Sustentável,B4,1981-8203,"['Gilmar Nunes Torres', 'Marice Cristine Vendruscolo', 'Adalberto Santi', 'Valdeir Moraes Soares', 'Pedro Silvério Xavier Pereira']","['1', '2', '3', '4', '5']",['2']
Germinação de sementes das leguminosas forrageiras nativas Adesmia araujoi Burk. e Desmodium incanum D. C.,1997,,Português,Revista Brasileira de Agrociência,B5,0104-8996,"['Simone Meredith Scheffer-Basso', 'Marice Cristine Vendruscolo']","['1', '2']",['2']
