TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Práticas Pedagógicas na Primeira Métade do Século XX: Uma versão com a história oral,2006,Português,INEP e EDUFMT,"['Dimas Santana Souza Neves', 'Nicanor Palhares Sá']","['1', '2']",['1']
"Pensando Infâncias, Diferença e Currículo a partir do filme Filhos do Paraíso.",2016,Português,De Petrus Et Alli Editora,"['Maritza Maciel Castrillon Maldonado', 'João de Deus dos Santos', 'Dimas Santana Souza Neves']","['1', '2', '3']",['3']
"Pesquisa, fontes e escrita da história da educação: por entre práticas na graduação",2012,Português,EDUFMT,['Dimas Santana Souza Neves'],['1'],['1']
