ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
0311660151565358,Edna Luzia Almeida Sampaio,Sampaio,"SAMPAIO, E. L. Almeida",Cuiabá,MT,"Graduada em Serviço Social pela Universidade Federal de Mato Grosso (1993), Mestre em Ciência Política pela Universidade Federal de Pernambuco (2001) e Doutora em Ciências Sociais pela Pontifícia Universidade Católica de São Paulo (2011). Atua como docente da Universidade do Estado de Mato - UNEMAT desde 1994 e como Gestora Governamental da Secretaria de Estado de Planejamento e Coordenação Geral de MT desde 2002. Resultante da carreira como Docente do ensino superior e Gestora Governamental, possui experiência acadêmica e técnica nas áreas de Governo, Políticas Públicas e Planejamento Governamental. Atua como coordenadora do Centro de Referência em Direitos Humanos do município de Cáceres, sendo ainda a principal autora do projeto de criação do referido centro. Coordena o Grupo de pesquisa Itinerários socioculturais de Estudantes de Classes Populares na Educação Superior - IPES. Seus estudos estão voltados para as condições de acesso de estudantes de classes populares na UNEMAT, Direitos Humanos, Governo, Políticas Públicas e Planejamento Governamental, com enfoque para a questão da desigualdade social e educação na agenda das Políticas Públicas.",30-05-2018
