PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
"Desemprego, Trabalho e Renda em Cáceres",,ATUAL,OUTRA,['Edna Luzia Almeida Sampaio'],['SIM']
Itinerários Sócio-culturais de estudantes das classes populares no ensino superior.,2011,2017,PESQUISA,"['Edna Luzia Almeida Sampaio', 'Edir Antonia de Almeida', 'Jose Finardi', 'Otávio Ribeiro Chaves', 'Ronaldo Jose Neves']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
Semana de Direitos Humanos e Mostra de Cultura e Artes das Gentes do Pantalnal,2013,ATUAL,EXTENSAO,"['Edna Luzia Almeida Sampaio', 'Edir Antonia de Almeida', 'Graciele Marques dos Santos', 'Glauco Miranda de Araújo', 'Leni Hack']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
"Implantação de Banco Comunitário de Desenvolvimento e Incubadora Pública de Empreendimentos Econômicos Solidários em Cáceres, MT",2017,ATUAL,PESQUISA,"['Edna Luzia Almeida Sampaio', 'Edir Antonia de Almeida', 'Graciele Marques dos Santos', 'LUANA EIKE BRITO', 'JONAS BENEVIDES CORREA', 'Luciene Neves', 'Antonio Eustáquio de Moura']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Educação em Direitos Humanos nas Escolas,2016,2017,EXTENSAO,"['Edna Luzia Almeida Sampaio', 'Antonio Eustáquio de Moura', 'Viviane Teixeira Silveira', 'MANUELA AREIAS COSTA']","['SIM', 'NAO', 'NAO', 'NAO']"
XV Jornada de Educação,2017,2017,EXTENSAO,"['Edna Luzia Almeida Sampaio', 'Maritiza Castrillon Maldonado', 'Ilma Ferreira Machado']","['SIM', 'NAO', 'NAO']"
Cinema e Direitos Humanos,2018,ATUAL,EXTENSAO,"['Edna Luzia Almeida Sampaio', 'Graciele Marques dos Santos']","['SIM', 'NAO']"
Estudo das Tecnologias Empregadas no Manejos dos Recursos Naturais para Formação de Roças Indígenas,,ATUAL,OUTRA,['Edna Luzia Almeida Sampaio'],['SIM']
