TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK
Comunidades de aprendizagem: refletindo sobre sua contribuição para a formação continuada do professor iniciante inserido nas escolas,2012,,Português,"Revista Educação, Cultura e Sociedade",B4,2237-1648,"['Cristiana de Campos Silva', 'Rinalda Bezerra Carlos', 'Heloisa Sales Gentil']","['1', '2', '3']",['2']
PROPOSIÇÕES PARA UMA POLÍTICA DE FORMAÇÃO CONTINUADA PARA EDUCAÇÃO INFANTIL NO CONTEXTO DO ESTADO DE MATO GROSSO,2018,,Português,Temas &amp; Matizes (Online),XX,1981-4682,"['Rinalda Bezerra Carlos', 'Domingo Pimienta Barquín', 'Cleide Aparecida Ferreira da Siva Gusmão']","['1', '2', '3']",['1']
Um estudo sobre o trabalho com a linguagem oral e escrita na pré-escola,2012,10.4013/edu.2012.161.07,Português,Educacao Unisinos (Online),B5,2177-6210,"['Maria Izete de Oliveira', 'Rinalda Bezerra Carlos']","['1', '2']",['2']
