ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
9882934559751269,Rosalva Pereira de Alencar,Alencar,"ALENCAR, R. P.",Miranda,MS,"Possui graduação em Pedagogia pela Universidade do Oeste Paulista (1988) e mestrado em Educação pela Universidade Católica Dom Bosco (2006). Atualmente está cursando doutorado em Educação na Universidade Federal de Mato Grosso. Possui experiência na área de Educação Básica e Superior. Professora Assistente da Universidade do Estado de Mato Grosso, atuando no curso de Pedagogia, nas áreas de Estrutura e Funcionamento do Ensino, Didática e Estágio Supervisionado. Estuda principalmente os seguintes temas: ciclos de formação humana, avaliação-ensino, educação não formal e estágio curricular supervisionado em espaços não escolares.",12-12-2018
