PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
Estudo em Educação Infantil,2008,2010,PESQUISA,"['Rinalda Bezerra Carlos', 'Maria Izete de Oliveira', 'Afonso Maria Pereira', 'Maritza Maciel Castrillon Maldonado', 'Rosimeire Dias de Camargo', 'Renata Cristina Lacerda Cintra Batista do Nascimento']","['NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
Um estudo com professoras da pré-escola: compreendendo suas práticas pedagógicas por meio de históridas de vida,2011,2011,PESQUISA,"['Rinalda Bezerra Carlos', 'Maria Izete de Oliveira', 'Afonso Maria Pereira', 'Rosimeire Dias de Camargo', 'Renata Cristina Lacerda Cintra Batista do Nascimento', 'Rosane Penha Mendes', 'Cleusa Brito da Silva de Lázari']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Primeiro ano do Ensino Fundamental: o olhar da criança de 6 anos de idade,2013,ATUAL,PESQUISA,"['Rinalda Bezerra Carlos', 'Afonso Maria Pereira', 'CARLOS, Rinalda B.', 'Andréa Lemes Lustig', 'Renata Cristina de Lacerda Cintra B. Nascimento', 'Maria José Landivar Figueiredo Barbosa', 'Rozelvira Serpa de Salles', 'Vivianny Mawara Lino Campos']","['NAO', 'NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
