TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
O desenvolvimento profissional do professor de matemática,2014,Português,CRV,"['Josimar de Sousa', 'José Antônio Finardi', 'Rodrigo Donizete Terradas']","['1', '2', '3']",['2']
