PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
"CINEMA, INFÂNCIAS E DIFERENÇA: problematizando a educação, o cotidiano da escola e o currículo",2015,ATUAL,PESQUISA,"['Dimas Santana Souza Neves', 'Maritza Maciel Castrillon Maldonado', 'João de Deus dos Santos', 'Suely Aparecida Siqueira', 'Rodrigo Alves Bandeira']","['NAO', 'SIM', 'NAO', 'NAO', 'NAO']"
As experiências de governar multidões escolarizadas: o financiamento do ensino fundamental e educação infantil nos discursos da municipalização. (1997-2010),1998,2014,PESQUISA,['Dimas Santana Souza Neves'],['SIM']
