PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
Projeto Memória e História: comunidades Negras Rurais do municipio de Poconé/MT,,ATUAL,OUTRA,['Antonio Eustáquio de Moura'],['SIM']
"Levantamento das comunidades negras rurais de Nossa Senhora do Livramento, Poconé, Barra do Bugre e Cáceres",2008,2010,PESQUISA,"['Antonio Eustáquio de Moura', 'Marilia da Conceição Reis de Moura']","['SIM', 'NAO']"
"Nós e os outros:Diversidade Étnicae Cultural, Visibilização e Empoderamento de ComunidadesNegras Rurais dos municipios de Nossa Senhora do Livramento, Poconé e Barra do Bugres",2012,ATUAL,EXTENSAO,['Antonio Eustáquio de Moura'],['SIM']
"Desvendando os Quilombos: Apoio à visibilização,organização e empoderamento das Comunidades Negras Rurais Quilombolas de Poconé",2007,2008,EXTENSAO,['Antonio Eustáquio de Moura'],['SIM']
História e Memória: Comunidades Negras Rurais do municipio de Poconé/MT,2003,2006,PESQUISA,"['Antonio Eustáquio de Moura', 'Otávio Ribeiro Chaves']","['SIM', 'NAO']"
