PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
"EDUCAÇÃO, JUSTIÇA E AÇÃO NA PREVENÇÃO AO USO E TRÁFICO DE DROGAS EM CÁCERES E REGIÃO: a (in)eficácia da repressão no combate ao uso e tráfico de drogas no município de Cáceres; educar, prevenir e intervir no espaço social como alternativas possíveis",2008,2010,PESQUISA,"['José Antônio Finardi', 'Antonio Armando do Lago Albuquerque']","['NAO', 'SIM']"
Didática para o desenvolvimento profiissional do professor de matemática,2009,2011,EXTENSAO,"['José Antônio Finardi', 'Josimar de Sousa']","['NAO', 'SIM']"
As contribuições do investimento na profissão do professor de matemática da educação básica - revlando perfis profissionais.,2014,ATUAL,PESQUISA,"['José Antônio Finardi', 'Josimar de Sousa']","['NAO', 'SIM']"
