ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME
5976153237961978,Roberto Antonio Savelli Martinez,Martinez,"MARTINEZ, R. A. S.;Martinez, Roberto Antonio Savelli;Savelli, Martinez Roberto Antonio;ROBERTO, ANTONIO SAVELLI MARTINEZ;SAVELLI, ROBERTO",Caracas,,"Professor na Universidade do Estado de Mato Grosso ( UNEMAT) na área de fitotecnia, Doutor em Fitotecnia (2010-2013) (Biofortificação agronômica da soja).Possui graduação em Agronomia pela Universidade Federal de Lavras (1992), mestrado em Agronomia (Fitotecnia) pela Universidade Federal de Lavras (2007) e doutorado em Fitotecnia pela UFLA 2013. Tem experiência na área de Agronomia, com ênfase em Manejo e Tratos Culturais. Tem conhecimentos gerais na área de adubação e fertilização de solos. Conhecimentos específicos no campo administrativo devido a que realizou parte do curso de International Business na Universidade de Reno Nevada nos Estados Unidos (2009). Trilingue falando espanhol, inglês e um pouco de italiano além do português. Possui experiência em diferentes áreas da agricultura e parte da experiência orientada ao marketing e pesquisa de produtos agrícolas."
