ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
3212590250585814,Jocinete das Graças de Figueiredo Curvo,Curvo,"FIGUEIREDO, J. G.;FIGUEIREDO CURVO, J.G.;FIGUEIREDO, Jocinete.",Cáceres,MT,VAZIO,24-04-2018
