ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
2300099357169820,Adalberto Santi,Santi,"SANTI, A.;ADALBERTO, SANTI;SANTI, ADALBERTO",Guarapuava,PR,"Possui graduação em Agronomia pela Universidade Estadual de Londrina (1996), mestrado em Agricultura Tropical pela Universidade Federal de Mato Grosso (2004) e doutorado em Agricultura Tropical pela Universidade Federal de Mato Grosso (2014) Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atua principalmente nos seguintes temas: Olericultura, Nutrição de Plantas.",06-12-2018
