ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
1169362151184367,Ligia Cappi Manzini,Manzini,"MANZINI, Ligia Cappi",Dobrada,MT,"Possui graduação em Licenciatura Plena Em Pedagogia pela Faculdade de Filosofia Ciências e Letras de Jales (1983), mestrado em pela Universidade São Francisco (2003) e doutorado em Posgrado en Psicologia - Universidad de Ciencias Empresariales y Sociales (2017). Atualmente é tutor a distancia - Gestão de educação a distancia da universidade aberta do Brasil e professor assistente da Universidade do Estado de Mato Grosso. Tem experiência na área de Educação, com ênfase em Administração de Unidades Educativas, atuando principalmente nos seguintes temas: educação, docencia, formação de professores, educação infantil e brincar.",27-02-2019
