PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
Currículo e Prática Educativa Escolar na Contemporaneidade?.,2011,2013,PESQUISA,"['Jocinete das Graças de Figueiredo Curvo', 'Maritza M. C. Maldonado', 'João de Deus dos Santos']","['SIM', 'NAO', 'NAO']"
Projeto Integrado de Pesquisa: Formação de Professores e Estudos do cotidiano,2005,2008,PESQUISA,"['Jocinete das Graças de Figueiredo Curvo', 'Ailon do Vale Simão']","['SIM', 'NAO']"
"FORMAÇÃO HUMANA E TEMPOS EDUCATIVOS NAS INOVAÇÕES CURRICULARES: TEORIAS, PRÁTICAS E PERSPECTIVAS",2012,2014,OUTRA,"['Jocinete das Graças de Figueiredo Curvo', 'Antonio Chizzot']","['SIM', 'NAO']"
