TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK
Política Educacional e Lógica de Mercado,2001,,Português,Coletâneas do PPGEDU,XX,-,['João de Deus dos Santos'],['1'],['1']
PENSANDO CURRÍCULO COMO PRÁTICA DE LIBERDADE: entre concepções de infâncias representadas em filmes e narrativas cotidianas de praticantespensantes da educação,2019,10.20873/uft.2447-4266.2019v5n1p94,Português,REVISTA OBSERVATÓRIO,B5,2447-4266,"['MALDONADO, MARITZA MACIEL CASTRILLON', 'João de Deus dos Santos']","['1', '2']",['2']
