ID,TITLE,YEAR,YEAR_FIN,NATURE,MEMBERS,COORDENA,ADDRESS_PPE_ENTERP,ADDRESS_PPE_ENTERP_CODE
5859946324646438,VAZIO,VAZIO,VAZIO,VAZIO,VAZIO,VAZIO,Universidade da Califórnia Davis,J3U600000000
5859946324646438,VAZIO,VAZIO,VAZIO,VAZIO,VAZIO,VAZIO,Escola de Inglês System,000400000997
5859946324646438,VAZIO,VAZIO,VAZIO,VAZIO,VAZIO,VAZIO,Escola Superior de Agricultura &quot;Luiz de Queiroz&quot;,000200000993
5859946324646438,Modelo para predição de dias agronomicamente viáveis para operações agrícolas mecanizadas,2017,ATUAL,PESQUISA,"['Maria Carolina da Silva Andrea', 'Rafael Cesar Tieppo', 'Thiago Libório Romanelli', 'Rivanildo Dallacort', 'Adalberto Santi', 'Erivelto Mercante', 'André Tavares de Vasconcelos', 'João Danilo Barbieri', 'Emili Ferreira Campachi', 'Julia Gallo Barreto']","['NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']",Universidade do Estado de Mato Grosso,841500000008
5859946324646438,VAZIO,VAZIO,VAZIO,VAZIO,VAZIO,VAZIO,Nuvem Tecnologia,000600000990
