PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
Revisando as práticas de ensino: diálogos em torno de uma proposta pedagógica para o cotidiano de sala de aula dos anos iniciais,2012,2014,EXTENSAO,"['Rosalva Pereira de Alencar', 'Evanil de Almeida Cardoso', 'dimas santana Souza Neves', 'Tania Marial Maciel Guimarães']","['SIM', 'NAO', 'NAO', 'NAO']"
Pesquisa do Sistema Socioeducativo do Estado de Mato Grosso,2008,2009,PESQUISA,"['Rosalva Pereira de Alencar', 'Agnaldo Rodrigues da Silva', 'Evanil de Almeida Cardoso', 'Emília Darci Souza Cuyabano', 'Elisa Maria Jorge da Cunha']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
