ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
1292986021348016,Rivanildo Dallacort,Dallacort,"DALLACORT, R;DALLACORT, Rivanildo;Dallacort, R.;DALLACORT, R.;DALLACORT;Dallacort;RIVANILDO, DALLACORT",São João,PR,Nao foi possivel extrair o resumo,24-01-2019
