PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
O processo de formação docente: a função do estágio supervisionado interdisciplinar como mediador entre a teoria e a prática,2005,2008,PESQUISA,"['Irton Milanesi', 'Lígia Cappi Manzini', 'Letícia Ema Cappi Aguiar', 'Maria Stefani Rocha']","['SIM', 'NAO', 'NAO', 'NAO']"
O currículo escolar: do formal ao real na práxis de gestores e docentes dos anos iniciais do ensino fundamental,2013,2016,PESQUISA,"['Irton Milanesi', 'Kelis Estatiane de Campos', 'Waghma Fabiana Borges Rodrigues', 'Carlinho Viana de Sousa', 'Sonia Maria de Oliveira']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
A política atual de formação inicial de professores no Brasil: desafios e perspectivas,2017,ATUAL,PESQUISA,['Irton Milanesi'],['SIM']
Revista da Faculdade de Educação,2005,2017,EXTENSAO,"['Irton Milanesi', 'Maria do Horto Salles Tiellet', 'Ilma Ferreira Machado']","['NAO', 'SIM', 'NAO']"
O Estágio Supervisionado na Formação Docente: a prática pedagógica dos estagiários a partir da visão dos professores regentes das escolas-campo,2009,2012,PESQUISA,"['Irton Milanesi', 'Lígia Cappi Manzini', 'Letícia Ema Cappi Aguiar', 'Maria Stefani Rocha', 'Hellen Yris Silva', 'Kelis Estatiane de Campos', 'Jeferson Coleto de Araujo Filho', 'Liliane Rosa Siqueira', 'Waghma Fabiana Borges Rodrigues']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
